Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-November-2022,465.00,472.65,441.00,445.05,450.166498504888921502,54511,2422,24539026.00,22404,41.10,31.65,-19.95
10-November-2022,457.00,460.70,453.05,459.65,457.486262155474998561,69516,2727,31802615.00,30449,43.80,7.65,2.65
9-November-2022,467.50,468.85,453.80,458.50,459.856098629029541550,59374,2340,27303496.00,35499,59.79,15.05,-9.00
7-November-2022,463.70,467.20,452.00,456.75,457.804500313234946750,97371,4121,44576882.00,45693,46.93,15.20,-6.95
4-November-2022,465.00,467.55,459.35,463.05,463.751910819237879749,36241,2185,16806833.00,19311,53.28,8.20,-1.95
3-November-2022,465.00,476.25,454.00,461.05,465.156968280905763768,944573,3126,439374713.00,861435,91.20,22.25,-3.95
2-November-2022,461.85,482.50,458.35,464.45,469.803754388052597132,168070,4835,78959917.00,42445,25.25,24.15,2.60
1-November-2022,458.90,470.00,448.00,457.35,456.985570771562909483,194605,5312,88931677.00,38198,19.63,22.00,-1.55
31-October-2022,432.00,460.00,426.15,455.90,444.672612866320513948,227260,6731,101056298.00,37087,16.32,33.85,23.90
28-October-2022,418.25,434.95,418.25,430.25,429.136377691746341946,80849,2109,34695247.00,20927,25.88,16.70,12.00
27-October-2022,418.00,443.50,416.50,418.20,430.657774503911316380,221281,6903,95296383.00,65238,29.48,27.00,0.20
25-October-2022,412.15,427.00,409.55,425.15,412.567888757909720754,719368,2282,296788137.00,678724,94.35,17.45,13.00
24-October-2022,412.10,414.25,408.75,411.50,411.715788580639687791,11787,929,4852894.00,8585,72.83,5.50,-0.60
21-October-2022,408.05,419.00,407.50,411.00,411.336689861954816849,115397,4547,47467020.00,88300,76.52,11.50,2.95
20-October-2022,402.75,422.00,388.85,414.00,406.775107972660030739,534163,12787,217284212.00,272744,51.06,33.15,11.25
19-October-2022,418.00,418.00,401.30,405.60,405.950931489991228414,76383,3406,31007750.00,21158,27.70,16.70,-12.40
18-October-2022,419.55,423.05,404.65,407.40,408.806669159649778855,77551,2369,31703366.00,20800,26.82,18.40,-12.15
17-October-2022,425.05,434.75,417.00,419.45,427.724861085022227728,750639,3394,321066962.00,697980,92.98,17.75,-5.60
14-October-2022,430.00,436.70,424.60,427.05,430.536302265790621100,66511,3358,28635400.00,11220,16.87,12.10,-2.95
13-October-2022,420.00,435.80,414.15,429.00,429.085749911946528264,247009,8007,105988042.00,163066,66.02,21.65,9.00
12-October-2022,405.05,421.95,405.05,420.85,415.371772379202873124,96898,4917,40248694.00,38236,39.46,16.90,15.80
11-October-2022,409.05,413.95,408.90,411.15,410.815955078207049136,714130,2355,293375998.00,674593,94.46,5.05,2.10
10-October-2022,406.15,412.00,405.00,410.60,408.076731188228235814,63338,2545,25846764.00,24226,38.25,7.00,4.45
7-October-2022,426.05,426.55,410.00,415.70,414.257092899631845779,113811,5446,47147014.00,42364,37.22,16.55,-10.35
6-October-2022,414.00,430.50,412.50,426.45,418.445287218560054789,116810,4945,48878594.00,43450,37.20,18.00,12.45
4-October-2022,418.60,421.45,412.20,413.50,415.708521055054189390,71693,4335,29803391.00,40827,56.95,9.25,-5.10
3-October-2022,402.60,423.95,402.60,416.00,418.019605025108635003,118286,5804,49445867.00,61386,51.90,21.35,13.40
30-September-2022,400.50,411.90,389.20,407.95,400.776264083587902048,141743,6158,56807230.00,27188,19.18,22.70,7.45
29-September-2022,407.05,412.80,388.05,401.75,400.680264022710428058,143018,6019,57304490.00,38094,26.64,24.75,-5.30
28-September-2022,410.00,412.20,389.00,404.25,406.910336011687363038,87616,4263,35651856.00,44273,50.53,23.20,-5.75
27-September-2022,416.50,421.75,404.40,413.70,410.728696912070995200,88344,4370,36285416.00,15930,18.03,17.35,-2.80
26-September-2022,425.00,429.50,411.05,417.30,419.911305972831165097,55652,2734,23368904.00,20880,37.52,18.45,-7.70
23-September-2022,428.60,444.75,422.50,426.80,435.789179578359156718,244094,8573,106373524.00,49624,20.33,22.25,-1.80
